# Constructed from biom file
#OTU ID	2029	2031	2043	2045	2062	2075	2084	2103	2115	2123	2133	2137	2139	2142	2144	2147	2150	2153	2155	2156	3005	3008	3027	3033	3038	3040	4005	4006	4020	4032
82551fad9fb038df483d0491c75c36d9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	42.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	42.0	0.0
58166264657f5c201a623ee04c682097	38.0	35.0	0.0	95.0	0.0	58.0	0.0	35.0	72.0	66.0	119.0	0.0	0.0	71.0	3.0	49.0	0.0	24.0	0.0	0.0	26.0	0.0	31.0	0.0	161.0	0.0	19.0	0.0	112.0	88.0
26221bb959a1cdebb93564f5d50fd10b	0.0	18.0	0.0	89.0	0.0	0.0	0.0	0.0	0.0	46.0	107.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	24.0	0.0	0.0	0.0	0.0	0.0	0.0
f90029c5df95e98de67f051cd655906c	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	12.0	0.0	0.0	0.0	0.0	0.0
66a110e75241964c1a48a06a6b704086	0.0	0.0	0.0	0.0	0.0	63.0	0.0	0.0	0.0	0.0	17.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
cfa6afdd9b8b188033ecbadf79e3527d	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0	63.0	0.0	0.0	0.0	0.0	0.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0
1f0415238cde45d7e52b462c42e8154c	0.0	0.0	341.0	0.0	0.0	311.0	0.0	192.0	251.0	0.0	30.0	28.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	113.0	73.0	115.0	0.0	29.0	0.0	0.0	0.0	51.0	0.0
b71b5b12190f2a6bdec23a14b92544a8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	25.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	455.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
675ae4d273b6a75e9bb5f76fdd014357	0.0	161.0	139.0	0.0	0.0	27.0	0.0	0.0	290.0	0.0	0.0	879.0	0.0	33.0	0.0	0.0	731.0	0.0	69.0	0.0	0.0	79.0	0.0	0.0	0.0	0.0	0.0	0.0	127.0	647.0
fb1444602cb32b9f9718c40dd07bc7d7	0.0	0.0	0.0	0.0	0.0	16.0	0.0	0.0	0.0	0.0	0.0	0.0	46.0	0.0	26.0	0.0	0.0	0.0	0.0	0.0	24.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
bd8133872b31121f753c0f12ebc8d0b8	41.0	15.0	29.0	76.0	23.0	0.0	272.0	0.0	10.0	45.0	10.0	0.0	135.0	0.0	96.0	0.0	0.0	51.0	550.0	522.0	26.0	0.0	116.0	10.0	11.0	0.0	439.0	481.0	0.0	0.0
18f87ef241c0dd6cd2d80a912002ecd7	0.0	0.0	0.0	0.0	0.0	33.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0
645996b690abf03b0536bba65996579c	86.0	0.0	0.0	94.0	0.0	0.0	242.0	0.0	0.0	0.0	0.0	0.0	0.0	245.0	231.0	39.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	37.0	432.0	0.0	0.0	0.0	0.0
3bfbe9c3721a7c6e3218029572d54b0f	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0
c6e9acd408b8f7f5b214c45e7c692a04	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	73.0	0.0	0.0	0.0	0.0	19.0	136.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4d4207dbc6dba41d26190702ab199198	15.0	39.0	0.0	0.0	63.0	59.0	0.0	0.0	120.0	110.0	0.0	26.0	41.0	13.0	0.0	0.0	57.0	30.0	0.0	6.0	66.0	0.0	138.0	73.0	0.0	95.0	0.0	0.0	0.0	0.0
e7b69b3f6c03bd1c3086452e6d5e0552	10.0	0.0	0.0	34.0	0.0	68.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	36.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	40.0	0.0	0.0	0.0	0.0	11.0
e6384f37080a21ef4b8655f1cbea9c04	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	215.0	4.0	17.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	53.0	0.0	0.0
cebdf3a0089908410e0907657c4b29c1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
f7ddc5ebc2d2e91becc1f325ec8fd1b7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	132.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
c618df17cd850d252c92e26132fb2823	0.0	0.0	0.0	0.0	13.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.0	0.0	0.0	0.0	22.0	0.0	34.0	0.0	0.0	0.0	0.0
1626a60e717127cd0a87ae3bdd620c91	0.0	0.0	0.0	0.0	36.0	0.0	299.0	62.0	0.0	0.0	14.0	15.0	37.0	0.0	27.0	10.0	0.0	0.0	0.0	19.0	0.0	0.0	58.0	0.0	23.0	15.0	56.0	0.0	9.0	13.0
40e4642c44b70635b94f8d669fbd0248	0.0	0.0	0.0	0.0	0.0	54.0	0.0	0.0	0.0	153.0	115.0	0.0	0.0	19.0	0.0	0.0	20.0	0.0	0.0	0.0	0.0	75.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3288673486ba2af64ddbb2afa9ffd677	23.0	0.0	0.0	0.0	0.0	17.0	0.0	0.0	0.0	0.0	9.0	0.0	0.0	112.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	48.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1104d1cb262fe97798911fd42a89aa08	0.0	127.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	659.0	116.0	0.0	126.0	714.0	0.0	1624.0	0.0	169.0	52.0	377.0	0.0	0.0	0.0	0.0	1302.0	48.0	133.0
97033007047fadc09f6c32eac24616e3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	361.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	58.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
c088daf8a30f1fa2193dd162ec47c481	0.0	0.0	141.0	228.0	0.0	18.0	0.0	0.0	0.0	0.0	82.0	184.0	0.0	39.0	0.0	11.0	85.0	23.0	9.0	0.0	294.0	38.0	0.0	0.0	30.0	0.0	0.0	0.0	107.0	72.0
b8c592813f3e9dc9e7b8c5732ade63df	0.0	108.0	0.0	0.0	0.0	104.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	151.0	0.0	58.0	0.0	0.0	29.0	0.0	38.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
f01a226800ec4f0598f7b45238ba35b2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	3.0
1f7fbe69d656a2c93e79e62b02196b44	14.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	41.0	41.0	0.0	0.0	0.0	0.0	0.0	0.0
cfe6ad4055b54722b945c1ee90adc965	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	39.0	0.0	0.0	0.0	261.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	138.0
8a8d9bc6ce23d08a9e5eebcc1af00a14	279.0	120.0	172.0	0.0	0.0	560.0	0.0	139.0	188.0	83.0	0.0	401.0	12.0	0.0	44.0	30.0	234.0	0.0	0.0	0.0	171.0	96.0	0.0	0.0	0.0	275.0	0.0	0.0	23.0	142.0
ef54a12305e5942d383515e1ca95bbc9	0.0	0.0	0.0	0.0	7.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.0	0.0	0.0
3c9e4cf09fe5736e62c6139110dc8d2e	0.0	0.0	24.0	0.0	0.0	18.0	0.0	0.0	0.0	44.0	0.0	0.0	0.0	15.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1897509d3185191ce266ecbb2c86ca4b	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	17.0	0.0	93.0
f1558ce16ef1e4529dff1722a606fa94	56.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	236.0	0.0	0.0	0.0	0.0	10.0	21.0	0.0	0.0	0.0	0.0	0.0	0.0	124.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1a3ff39a76e4bb6d794aa21b36ae2c5d	6.0	0.0	0.0	43.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	29.0	0.0	0.0	0.0	0.0	0.0	10.0
e1948175b464399a50bf4f20d993cdcd	0.0	0.0	0.0	0.0	0.0	32.0	0.0	0.0	0.0	25.0	37.0	0.0	0.0	0.0	98.0	31.0	55.0	0.0	0.0	99.0	0.0	0.0	0.0	0.0	33.0	0.0	65.0	453.0	0.0	0.0
114eac858bd4501286f196707f6d66ee	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0
